prompt_id,annotator1,annotator2
Immigration1.0-60421,7,7.0
Immigration1.0-60434,13,13.0
Immigration1.0-60445,10,10.0
Immigration1.0-60455,8,8.0
Immigration1.0-60456,7,7.0
Immigration1.0-60469,7,7.0
Immigration1.0-60473,13,13.0
Immigration1.0-60489,13,13.0
Immigration1.0-60532,13,13.0
Immigration1.0-60533,12,12.0
Immigration1.0-60546,9,9.0
Immigration1.0-60586,6,6.0
Immigration1.0-6060,1,6.0
Immigration1.0-60621,13,13.0
Immigration1.0-60628,13,13.0
Immigration1.0-60634,5,5.0
Immigration1.0-60638,1,1.0
Immigration1.0-6066,10,10.0
Immigration1.0-60674,13,13.0
Immigration1.0-60675,13,13.0
Immigration1.0-60682,13,13.0
Immigration1.0-60699,13,13.0
Immigration1.0-60701,13,13.0
Immigration1.0-60718,5,5.0
Immigration1.0-60720,7,7.0
Immigration1.0-60729,7,7.0
Immigration1.0-60732,13,13.0
Immigration1.0-6074,2,2.0
Immigration1.0-60770,9,9.0
Immigration1.0-60777,13,13.0
Immigration1.0-60779,9,9.0
Immigration1.0-6079,7,7.0
Immigration1.0-60794,13,13.0
Immigration1.0-60848,11,11.0
Immigration1.0-6085,5,6.0
Immigration1.0-6086,8,8.0
Immigration1.0-60870,3,3.0
Immigration1.0-60879,13,13.0
Immigration1.0-60892,13,13.0
Immigration1.0-6090,5,5.0
Immigration1.0-60905,13,13.0
Immigration1.0-60915,11,11.0
Immigration1.0-60917,11,11.0
Immigration1.0-60945,13,13.0
Immigration1.0-6095,11,11.0
Immigration1.0-60953,7,7.0
Immigration1.0-60977,5,5.0
Immigration1.0-60995,5,5.0
Immigration1.0-60997,13,13.0
Immigration1.0-61020,11,11.0
Immigration1.0-61022,7,7.0
Immigration1.0-61030,6,6.0
Immigration1.0-61057,5,5.0
Immigration1.0-61063,2,2.0
Immigration1.0-6109,5,5.0
Immigration1.0-611,7,7.0
Immigration1.0-61115,3,3.0
Immigration1.0-6113,7,7.0
Immigration1.0-61131,11,11.0
Immigration1.0-6115,10,10.0
Immigration1.0-61154,13,13.0
Immigration1.0-61160,14,14.0
Immigration1.0-61164,7,7.0
Immigration1.0-6118,7,7.0
Immigration1.0-61207,8,8.0
Immigration1.0-61235,1,1.0
Immigration1.0-61240,1,1.0
Immigration1.0-61242,5,5.0
Immigration1.0-61250,13,13.0
Immigration1.0-61256,5,5.0
Immigration1.0-61279,13,13.0
Immigration1.0-61283,13,13.0
Immigration1.0-61293,5,5.0
Immigration1.0-61304,7,7.0
Immigration1.0-6131,9,9.0
Immigration1.0-61321,1,1.0
Immigration1.0-6133,14,14.0
Immigration1.0-61337,13,13.0
Immigration1.0-6134,3,3.0
Immigration1.0-61411,12,12.0
Immigration1.0-61420,10,10.0
Immigration1.0-61423,7,7.0
Immigration1.0-61437,7,7.0
Immigration1.0-61442,1,1.0
Immigration1.0-6145,5,5.0
Immigration1.0-61456,7,7.0
Immigration1.0-61468,1,1.0
Immigration1.0-6147,5,5.0
Immigration1.0-61478,5,5.0
Immigration1.0-6148,14,14.0
Immigration1.0-61480,10,10.0
Immigration1.0-61487,7,7.0
Immigration1.0-61495,12,12.0
Immigration1.0-61497,9,9.0
Immigration1.0-61523,1,1.0
Immigration1.0-61524,8,8.0
Immigration1.0-61541,6,6.0
Immigration1.0-61549,13,13.0
Immigration1.0-61560,5,5.0
Immigration1.0-61566,13,13.0
Immigration1.0-6157,6,6.0
Immigration1.0-61578,12,12.0
Immigration1.0-61644,6,6.0
Immigration1.0-6167,11,11.0
Immigration1.0-61672,5,5.0
Immigration1.0-61676,6,6.0
Immigration1.0-61679,5,5.0
Immigration1.0-61684,13,13.0
Immigration1.0-61686,13,13.0
Immigration1.0-61695,3,3.0
Immigration1.0-61701,11,11.0
Immigration1.0-61712,5,5.0
Immigration1.0-61716,5,5.0
Immigration1.0-61717,13,13.0
Immigration1.0-61720,11,11.0
Immigration1.0-61725,4,4.0
Immigration1.0-6173,1,1.0
Immigration1.0-6174,10,10.0
Immigration1.0-61751,5,5.0
Immigration1.0-61768,5,5.0
Immigration1.0-61780,13,13.0
Immigration1.0-61791,5,5.0
Immigration1.0-618,7,7.0
Immigration1.0-61806,13,13.0
Immigration1.0-61810,13,13.0
Immigration1.0-61816,5,5.0
Immigration1.0-61821,12,12.0
Immigration1.0-61835,5,5.0
Immigration1.0-61858,5,5.0
Immigration1.0-6187,2,2.0
Immigration1.0-6188,5,5.0
Immigration1.0-61889,13,13.0
Immigration1.0-61896,11,11.0
Immigration1.0-61900,5,5.0
Immigration1.0-61932,5,5.0
Immigration1.0-61937,8,8.0
Immigration1.0-61942,6,6.0
Immigration1.0-61979,9,9.0
Immigration1.0-6199,2,2.0
Immigration1.0-62015,7,7.0
Immigration1.0-62019,2,2.0
Immigration1.0-62039,7,7.0
Immigration1.0-62047,9,9.0
Immigration1.0-62064,13,13.0
Immigration1.0-62065,10,10.0
Immigration1.0-62068,9,9.0
Immigration1.0-62088,13,13.0
Immigration1.0-62096,5,5.0
Immigration1.0-62135,8,8.0
Immigration1.0-62138,7,7.0
Immigration1.0-62147,11,11.0
Immigration1.0-62150,1,1.0
Immigration1.0-62154,5,5.0
Immigration1.0-62156,8,8.0
Immigration1.0-62169,5,5.0
Immigration1.0-62176,11,11.0
Immigration1.0-62184,12,12.0
Immigration1.0-6219,11,11.0
Immigration1.0-62190,5,5.0
Immigration1.0-62198,7,7.0
Immigration1.0-622,10,10.0
Immigration1.0-6221,7,7.0
Immigration1.0-62217,11,11.0
Immigration1.0-62234,7,7.0
Immigration1.0-6225,3,3.0
Immigration1.0-62269,7,7.0
Immigration1.0-62272,13,13.0
Immigration1.0-62274,6,6.0
Immigration1.0-62279,10,10.0
Immigration1.0-62280,8,8.0
Immigration1.0-62285,13,13.0
Immigration1.0-62289,9,9.0
Immigration1.0-6229,10,10.0
Immigration1.0-62290,10,10.0
Immigration1.0-62292,13,13.0
Immigration1.0-62306,9,9.0
Immigration1.0-62314,5,5.0
Immigration1.0-62317,10,10.0
Immigration1.0-62322,7,7.0
Immigration1.0-62334,13,13.0
Immigration1.0-6234,4,4.0
Immigration1.0-62344,5,5.0
Immigration1.0-62347,3,3.0
Immigration1.0-62353,5,5.0
Immigration1.0-62359,1,1.0
Immigration1.0-62361,6,6.0
Immigration1.0-62363,6,6.0
Immigration1.0-62370,12,12.0
Immigration1.0-6238,13,14.0
Immigration1.0-62387,13,13.0
Immigration1.0-624,7,7.0
Immigration1.0-62402,13,13.0
Immigration1.0-62405,5,5.0
Immigration1.0-62408,12,12.0
Immigration1.0-62424,1,1.0
Immigration1.0-62446,13,13.0
Immigration1.0-6245,7,7.0
Immigration1.0-62459,1,1.0
Immigration1.0-6246,7,7.0
Immigration1.0-62478,5,5.0
Immigration1.0-62503,13,13.0
Immigration1.0-6252,9,9.0
Immigration1.0-62522,3,3.0
Immigration1.0-62535,11,11.0
Immigration1.0-62560,12,12.0
Immigration1.0-62579,6,6.0
Immigration1.0-62583,6,6.0
Immigration1.0-62591,7,7.0
Immigration1.0-62610,11,11.0
Immigration1.0-62618,8,8.0
Immigration1.0-6262,9,9.0
Immigration1.0-6264,14,5.0
Immigration1.0-62663,5,5.0
Immigration1.0-62677,5,5.0
Immigration1.0-62689,9,9.0
Immigration1.0-62691,12,12.0
Immigration1.0-62699,7,7.0
Immigration1.0-62708,11,11.0
Immigration1.0-62714,11,11.0
Immigration1.0-62726,5,5.0
Immigration1.0-62729,10,10.0
Immigration1.0-62734,5,5.0
Immigration1.0-62737,5,5.0
Immigration1.0-6274,10,10.0
Immigration1.0-62755,13,13.0
Immigration1.0-62771,11,11.0
Immigration1.0-62799,13,13.0
Immigration1.0-628,11,11.0
Immigration1.0-62800,6,6.0
Immigration1.0-62821,12,12.0
Immigration1.0-62830,11,11.0
Immigration1.0-62845,11,11.0
Immigration1.0-6286,8,8.0
Immigration1.0-62860,5,5.0
Immigration1.0-62867,4,4.0
Immigration1.0-62881,9,9.0
Immigration1.0-62883,13,13.0
Immigration1.0-6289,10,10.0
Immigration1.0-62926,6,6.0
Immigration1.0-62930,10,10.0
Immigration1.0-62932,6,6.0
Immigration1.0-6297,1,1.0
Immigration1.0-62980,13,13.0
Immigration1.0-62986,6,6.0
Immigration1.0-62990,11,11.0
Immigration1.0-6300,7,7.0
Immigration1.0-63009,13,13.0
Immigration1.0-63035,4,4.0
Immigration1.0-6304,1,4.0
Immigration1.0-63070,6,6.0
Immigration1.0-63076,5,5.0
Immigration1.0-63080,13,13.0
Immigration1.0-63090,5,5.0
Immigration1.0-63094,7,7.0
Immigration1.0-63101,1,1.0
Immigration1.0-63106,6,6.0
Immigration1.0-63143,3,3.0
Immigration1.0-63159,11,11.0
Immigration1.0-63183,10,10.0
Immigration1.0-632,6,6.0
Immigration1.0-6320,2,2.0
Immigration1.0-63205,13,13.0
Immigration1.0-63225,11,11.0
Immigration1.0-63245,1,1.0
Immigration1.0-63247,13,13.0
Immigration1.0-63253,9,9.0
Immigration1.0-63261,10,10.0
Immigration1.0-63268,13,13.0
Immigration1.0-63275,13,13.0
Immigration1.0-63296,13,13.0
Immigration1.0-63308,7,7.0
Immigration1.0-63319,13,13.0
Immigration1.0-63323,1,1.0
Immigration1.0-63369,3,3.0
Immigration1.0-63388,6,6.0
Immigration1.0-63391,7,7.0
Immigration1.0-63398,11,11.0
Immigration1.0-63405,11,11.0
Immigration1.0-6341,10,10.0
Immigration1.0-63412,1,1.0
Immigration1.0-63416,5,5.0
Immigration1.0-63437,4,4.0
Immigration1.0-63446,13,13.0
Immigration1.0-63452,1,1.0
Immigration1.0-63457,9,9.0
Immigration1.0-63491,8,8.0
Immigration1.0-63498,11,11.0
Immigration1.0-63501,12,12.0
Immigration1.0-63523,1,1.0
Immigration1.0-6353,6,6.0
Immigration1.0-63531,13,13.0
Immigration1.0-63538,13,13.0
Immigration1.0-63542,5,5.0
Immigration1.0-63552,5,5.0
Immigration1.0-63553,7,7.0
Immigration1.0-63559,13,13.0
Immigration1.0-63560,13,13.0
Immigration1.0-63565,12,12.0
Immigration1.0-63575,13,13.0
Immigration1.0-6358,4,4.0
Immigration1.0-63582,13,13.0
Immigration1.0-63584,12,12.0
Immigration1.0-63589,5,5.0
Immigration1.0-636,1,1.0
Immigration1.0-63601,13,13.0
Immigration1.0-63603,7,7.0
Immigration1.0-63608,7,7.0
Immigration1.0-63625,1,6.0
Immigration1.0-63636,5,5.0
Immigration1.0-63671,7,7.0
Immigration1.0-63674,5,5.0
Immigration1.0-63683,7,7.0
Immigration1.0-63685,12,12.0
Immigration1.0-63689,5,5.0
Immigration1.0-6369,5,5.0
Immigration1.0-637,5,5.0
Immigration1.0-63716,6,6.0
Immigration1.0-6372,11,11.0
Immigration1.0-63743,7,7.0
Immigration1.0-63762,12,12.0
Immigration1.0-63769,10,10.0
Immigration1.0-63785,10,10.0
Immigration1.0-6379,5,5.0
Immigration1.0-63790,5,5.0
Immigration1.0-63839,4,4.0
Immigration1.0-6385,7,7.0
Immigration1.0-63850,13,13.0
Immigration1.0-63859,8,8.0
Immigration1.0-63860,11,11.0
Immigration1.0-63880,10,10.0
Immigration1.0-63890,7,7.0
Immigration1.0-6391,6,6.0
Immigration1.0-63914,13,13.0
Immigration1.0-63920,10,10.0
Immigration1.0-63932,3,3.0
Immigration1.0-63936,13,13.0
Immigration1.0-63938,13,13.0
Immigration1.0-63950,5,5.0
Immigration1.0-63990,13,13.0
Immigration1.0-63991,13,13.0
Immigration1.0-63994,13,13.0
Immigration1.0-64000,8,8.0
Immigration1.0-64023,9,9.0
Immigration1.0-64028,13,13.0
Immigration1.0-64041,13,13.0
Immigration1.0-64043,1,1.0
Immigration1.0-64046,13,13.0
Immigration1.0-64055,7,7.0
Immigration1.0-64058,1,1.0
Immigration1.0-64063,13,13.0
Immigration1.0-64087,11,11.0
Immigration1.0-64101,13,13.0
Immigration1.0-64102,13,13.0
Immigration1.0-64127,13,13.0
Immigration1.0-64131,1,1.0
Immigration1.0-64132,8,8.0
Immigration1.0-64152,11,11.0
Immigration1.0-64155,10,10.0
Immigration1.0-64162,5,5.0
Immigration1.0-64166,9,9.0
Immigration1.0-64169,13,13.0
Immigration1.0-64170,10,10.0
Immigration1.0-64176,11,11.0
Immigration1.0-64180,13,13.0
Immigration1.0-64181,1,1.0
Immigration1.0-64190,11,11.0
Immigration1.0-64195,13,13.0
Immigration1.0-64196,10,10.0
Immigration1.0-642,1,1.0
Immigration1.0-64220,13,13.0
Immigration1.0-64225,1,1.0
Immigration1.0-64229,13,13.0
Immigration1.0-6423,12,12.0
Immigration1.0-64282,5,5.0
Immigration1.0-64305,14,14.0
Immigration1.0-64308,13,13.0
Immigration1.0-64318,13,13.0
Immigration1.0-64323,13,13.0
Immigration1.0-64336,13,13.0
Immigration1.0-64343,1,1.0
Immigration1.0-64354,7,7.0
Immigration1.0-6436,10,10.0
Immigration1.0-64365,1,1.0
Immigration1.0-64374,1,1.0
Immigration1.0-6444,8,8.0
Immigration1.0-64460,5,5.0
Immigration1.0-64487,13,13.0
Immigration1.0-64491,13,13.0
Immigration1.0-64499,1,1.0
Immigration1.0-64507,5,5.0
Immigration1.0-64520,13,13.0
Immigration1.0-64524,12,12.0
Immigration1.0-64532,12,12.0
Immigration1.0-64554,5,5.0
Immigration1.0-64586,7,7.0
Immigration1.0-64589,5,5.0
Immigration1.0-6459,5,5.0
Immigration1.0-64597,2,2.0
Immigration1.0-64602,13,13.0
Immigration1.0-64606,13,13.0
Immigration1.0-64630,6,6.0
Immigration1.0-64634,13,13.0
Immigration1.0-64643,13,13.0
Immigration1.0-64661,13,13.0
Immigration1.0-64684,11,11.0
Immigration1.0-64692,13,13.0
Immigration1.0-64705,5,5.0
Immigration1.0-64711,13,13.0
Immigration1.0-64727,5,5.0
Immigration1.0-64744,11,11.0
Immigration1.0-64747,9,9.0
Immigration1.0-64752,13,13.0
Immigration1.0-64756,13,13.0
Immigration1.0-64762,1,1.0
Immigration1.0-64775,5,5.0
Immigration1.0-6478,6,6.0
Immigration1.0-64784,8,8.0
Immigration1.0-64785,13,13.0
Immigration1.0-64816,4,4.0
Immigration1.0-6482,9,9.0
Immigration1.0-64824,1,1.0
Immigration1.0-64826,9,9.0
Immigration1.0-64846,6,6.0
Immigration1.0-64853,10,10.0
Immigration1.0-64869,3,3.0
Immigration1.0-64870,13,13.0
Immigration1.0-64880,13,13.0
Immigration1.0-6489,11,11.0
Immigration1.0-6490,10,10.0
Immigration1.0-6491,11,11.0
Immigration1.0-6492,10,10.0
Immigration1.0-64934,10,10.0
Immigration1.0-6495,11,11.0
Immigration1.0-64959,11,11.0
Immigration1.0-64970,13,13.0
Immigration1.0-64973,13,13.0
Immigration1.0-64996,13,13.0
Immigration1.0-65007,1,1.0
Immigration1.0-65025,13,13.0
Immigration1.0-65027,5,5.0
Immigration1.0-65042,11,11.0
Immigration1.0-6505,9,9.0
Immigration1.0-65050,13,13.0
Immigration1.0-65056,11,11.0
Immigration1.0-65166,13,13.0
Immigration1.0-65167,3,3.0
Immigration1.0-65182,11,11.0
Immigration1.0-65188,13,13.0
Immigration1.0-65194,1,1.0
Immigration1.0-65197,10,10.0
Immigration1.0-65201,13,13.0
Immigration1.0-65208,13,13.0
Immigration1.0-65211,7,7.0
Immigration1.0-65234,13,13.0
Immigration1.0-65245,4,4.0
Immigration1.0-65247,9,9.0
Immigration1.0-6527,12,12.0
Immigration1.0-65271,11,11.0
Immigration1.0-65277,13,13.0
Immigration1.0-65285,13,13.0
Immigration1.0-65287,5,5.0
Immigration1.0-6529,5,5.0
Immigration1.0-65317,5,5.0
Immigration1.0-65331,13,13.0
Immigration1.0-65345,10,10.0
Immigration1.0-6535,5,5.0
Immigration1.0-65359,4,4.0
Immigration1.0-65367,13,13.0
Immigration1.0-65372,11,11.0
Immigration1.0-65392,5,5.0
Immigration1.0-6540,9,9.0
Immigration1.0-65404,11,11.0
Immigration1.0-65412,11,11.0
Immigration1.0-65413,5,5.0
Immigration1.0-65425,11,11.0
Immigration1.0-65429,12,12.0
Immigration1.0-6544,10,10.0
Immigration1.0-65461,13,13.0
Immigration1.0-65471,5,5.0
Immigration1.0-655,5,5.0
Immigration1.0-6550,5,5.0
Immigration1.0-65509,9,9.0
Immigration1.0-65529,11,11.0
Immigration1.0-65538,7,7.0
Immigration1.0-65542,13,13.0
Immigration1.0-65545,13,13.0
Immigration1.0-65548,13,13.0
Immigration1.0-65553,2,2.0
Immigration1.0-65557,4,4.0
Immigration1.0-65565,3,3.0
Immigration1.0-65569,10,10.0
Immigration1.0-65591,13,13.0
Immigration1.0-65593,13,13.0
Immigration1.0-6561,6,6.0
Immigration1.0-65647,11,11.0
Immigration1.0-65659,11,11.0
Immigration1.0-65676,2,2.0
Immigration1.0-65712,13,13.0
Immigration1.0-6573,5,7.0
Immigration1.0-6575,6,6.0
Immigration1.0-65767,5,5.0
Immigration1.0-65773,7,7.0
Immigration1.0-65783,5,5.0
Immigration1.0-65784,13,13.0
Immigration1.0-65797,7,7.0
Immigration1.0-658,12,12.0
Immigration1.0-65817,11,11.0
Immigration1.0-65835,12,12.0
Immigration1.0-65838,7,7.0
Immigration1.0-65844,13,13.0
Immigration1.0-65853,8,8.0
Immigration1.0-65891,14,14.0
Immigration1.0-65900,6,6.0
Immigration1.0-65922,14,14.0
Immigration1.0-65932,10,10.0
Immigration1.0-65957,11,11.0
Immigration1.0-65968,10,10.0
Immigration1.0-65972,3,3.0
Immigration1.0-65977,10,10.0
Immigration1.0-65979,11,11.0
Immigration1.0-6598,7,7.0
Immigration1.0-65997,3,3.0
Immigration1.0-66028,4,4.0
Immigration1.0-6603,11,11.0
Immigration1.0-66037,8,8.0
Immigration1.0-66048,8,8.0
Immigration1.0-66050,5,5.0
Immigration1.0-66053,4,4.0
Immigration1.0-6606,4,4.0
Immigration1.0-66061,13,13.0
Immigration1.0-66062,13,13.0
Immigration1.0-66063,9,9.0
Immigration1.0-66077,11,11.0
Immigration1.0-66086,1,1.0
Immigration1.0-661,7,7.0
Immigration1.0-66109,7,7.0
Immigration1.0-6611,7,7.0
Immigration1.0-6613,7,7.0
Immigration1.0-66134,13,13.0
Immigration1.0-66148,3,3.0
Immigration1.0-66172,11,11.0
Immigration1.0-66214,5,5.0
Immigration1.0-66256,8,8.0
Immigration1.0-66261,6,6.0
Immigration1.0-66262,13,13.0
Immigration1.0-66265,13,13.0
Immigration1.0-66271,13,13.0
Immigration1.0-66277,13,13.0
Immigration1.0-66302,11,11.0
Immigration1.0-66309,11,11.0
Immigration1.0-66312,13,13.0
Immigration1.0-66339,10,10.0
Immigration1.0-6636,2,2.0
Immigration1.0-66360,9,9.0
Immigration1.0-66374,5,5.0
Immigration1.0-66380,4,4.0
Immigration1.0-6639,7,7.0
Immigration1.0-66409,5,5.0
Immigration1.0-66411,4,4.0
Immigration1.0-66420,1,1.0
Immigration1.0-66440,6,6.0
Immigration1.0-66442,6,6.0
Immigration1.0-66450,13,13.0
Immigration1.0-66457,13,13.0
Immigration1.0-66462,6,6.0
Immigration1.0-66467,13,13.0
Immigration1.0-6647,11,11.0
Immigration1.0-66478,13,13.0
Immigration1.0-66481,13,13.0
Immigration1.0-66489,1,1.0
Immigration1.0-66507,6,6.0
Immigration1.0-66521,6,6.0
Immigration1.0-66528,8,8.0
Immigration1.0-6653,12,12.0
Immigration1.0-66543,13,13.0
Immigration1.0-66545,13,13.0
Immigration1.0-66549,13,13.0
Immigration1.0-66568,13,13.0
Immigration1.0-66574,13,13.0
Immigration1.0-66594,13,13.0
Immigration1.0-66611,8,8.0
Immigration1.0-66619,14,14.0
Immigration1.0-66620,13,13.0
Immigration1.0-66625,13,13.0
Immigration1.0-66630,7,7.0
Immigration1.0-66635,13,13.0
Immigration1.0-66648,12,12.0
Immigration1.0-66652,6,6.0
Immigration1.0-6666,5,5.0
Immigration1.0-66687,5,5.0
Immigration1.0-66693,1,1.0
Immigration1.0-66695,1,1.0
Immigration1.0-66697,1,1.0
Immigration1.0-66709,13,13.0
Immigration1.0-66734,1,1.0
Immigration1.0-6674,7,7.0
Immigration1.0-66740,6,6.0
Immigration1.0-66742,8,8.0
Immigration1.0-66746,13,13.0
Immigration1.0-6675,5,5.0
Immigration1.0-66767,13,13.0
Immigration1.0-6677,13,13.0
Immigration1.0-66770,11,11.0
Immigration1.0-6679,7,7.0
Immigration1.0-66791,13,13.0
Immigration1.0-66800,13,13.0
Immigration1.0-66804,13,13.0
Immigration1.0-66831,6,6.0
Immigration1.0-66839,13,13.0
Immigration1.0-66849,3,3.0
Immigration1.0-66879,13,13.0
Immigration1.0-66884,13,13.0
Immigration1.0-66895,13,13.0
Immigration1.0-66905,13,13.0
Immigration1.0-66930,8,8.0
Immigration1.0-66931,1,1.0
Immigration1.0-66933,8,8.0
Immigration1.0-66973,13,13.0
Immigration1.0-66985,1,11.0
Immigration1.0-66991,4,4.0
Immigration1.0-66993,13,13.0
Immigration1.0-670,6,6.0
Immigration1.0-67012,1,1.0
Immigration1.0-67018,13,13.0
Immigration1.0-67025,13,13.0
Immigration1.0-67029,13,13.0
Immigration1.0-67033,4,4.0
Immigration1.0-67036,13,13.0
Immigration1.0-67044,10,10.0
Immigration1.0-6705,5,5.0
Immigration1.0-67064,4,4.0
Immigration1.0-67071,13,13.0
Immigration1.0-67076,13,13.0
Immigration1.0-67078,13,13.0
Immigration1.0-67079,13,13.0
Immigration1.0-671,6,6.0
Immigration1.0-67111,1,1.0
Immigration1.0-67112,11,11.0
Immigration1.0-67124,11,11.0
Immigration1.0-67125,13,13.0
Immigration1.0-6714,7,7.0
Immigration1.0-67140,1,1.0
Immigration1.0-67142,5,5.0
Immigration1.0-67146,11,11.0
Immigration1.0-67148,13,13.0
Immigration1.0-67161,13,13.0
Immigration1.0-67171,14,14.0
Immigration1.0-67174,7,7.0
Immigration1.0-67201,5,5.0
Immigration1.0-67204,13,13.0
Immigration1.0-67205,13,13.0
Immigration1.0-67222,12,12.0
Immigration1.0-67231,5,5.0
Immigration1.0-67234,13,13.0
Immigration1.0-67287,13,13.0
Immigration1.0-673,7,7.0
Immigration1.0-67305,11,11.0
Immigration1.0-6732,11,11.0
Immigration1.0-67328,13,13.0
Immigration1.0-6733,6,6.0
Immigration1.0-67348,8,8.0
Immigration1.0-67369,13,13.0
Immigration1.0-67396,13,13.0
Immigration1.0-6740,7,7.0
Immigration1.0-67413,13,13.0
Immigration1.0-6742,1,1.0
Immigration1.0-67421,13,13.0
Immigration1.0-67438,6,6.0
Immigration1.0-67456,11,11.0
Immigration1.0-67465,12,12.0
Immigration1.0-67478,11,11.0
Immigration1.0-6749,6,6.0
Immigration1.0-675,7,7.0
Immigration1.0-67518,13,13.0
Immigration1.0-67525,9,9.0
Immigration1.0-67530,13,13.0
Immigration1.0-67539,9,9.0
Immigration1.0-67545,13,13.0
Immigration1.0-6755,7,7.0
Immigration1.0-67571,13,13.0
Immigration1.0-67583,1,1.0
Immigration1.0-67601,13,13.0
Immigration1.0-6761,12,12.0
Immigration1.0-67623,13,13.0
Immigration1.0-67631,13,13.0
Immigration1.0-67642,6,6.0
Immigration1.0-67653,9,9.0
Immigration1.0-67693,13,13.0
Immigration1.0-67715,5,5.0
Immigration1.0-67720,11,11.0
Immigration1.0-67740,9,9.0
Immigration1.0-67771,11,11.0
Immigration1.0-67776,11,11.0
Immigration1.0-67780,12,12.0
Immigration1.0-67781,13,13.0
Immigration1.0-6780,7,7.0
Immigration1.0-67801,9,9.0
Immigration1.0-67810,6,6.0
Immigration1.0-67820,2,2.0
Immigration1.0-67822,11,11.0
Immigration1.0-67837,13,13.0
Immigration1.0-67853,13,13.0
Immigration1.0-67858,11,11.0
Immigration1.0-67863,11,11.0
Immigration1.0-67888,13,13.0
Immigration1.0-679,10,10.0
Immigration1.0-67910,14,14.0
Immigration1.0-67912,9,9.0
Immigration1.0-67933,12,12.0
Immigration1.0-67959,9,9.0
Immigration1.0-67974,13,13.0
Immigration1.0-6801,7,7.0
Immigration1.0-68036,13,13.0
Immigration1.0-68041,13,13.0
Immigration1.0-68044,13,13.0
Immigration1.0-6805,7,7.0
Immigration1.0-68059,11,11.0
Immigration1.0-68061,1,1.0
Immigration1.0-68062,1,1.0
Immigration1.0-6807,11,11.0
Immigration1.0-68078,13,13.0
Immigration1.0-68102,13,13.0
Immigration1.0-68105,13,13.0
Immigration1.0-68120,10,10.0
Immigration1.0-68129,5,5.0
Immigration1.0-68144,13,13.0
Immigration1.0-68191,13,13.0
Immigration1.0-682,11,11.0
Immigration1.0-6820,5,5.0
Immigration1.0-68203,6,6.0
Immigration1.0-6823,5,5.0
Immigration1.0-68256,5,5.0
Immigration1.0-6826,9,9.0
Immigration1.0-68270,13,13.0
Immigration1.0-68271,13,13.0
Immigration1.0-68276,13,13.0
Immigration1.0-68284,13,13.0
Immigration1.0-68288,6,6.0
Immigration1.0-68297,13,13.0
Immigration1.0-68303,6,6.0
Immigration1.0-68304,11,11.0
Immigration1.0-68312,13,13.0
Immigration1.0-68317,10,10.0
Immigration1.0-68348,6,6.0
Immigration1.0-68355,10,10.0
Immigration1.0-68358,13,13.0
Immigration1.0-68364,10,10.0
Immigration1.0-68365,10,10.0
Immigration1.0-68374,6,6.0
Immigration1.0-68376,13,13.0
Immigration1.0-68379,13,13.0
Immigration1.0-68384,10,10.0
Immigration1.0-68387,13,13.0
Immigration1.0-68396,13,13.0
Immigration1.0-68419,10,10.0
Immigration1.0-68426,5,5.0
Immigration1.0-68431,13,13.0
Immigration1.0-68433,11,11.0
Immigration1.0-68440,13,13.0
Immigration1.0-68454,6,6.0
Immigration1.0-68467,6,6.0
Immigration1.0-68478,11,11.0
Immigration1.0-68487,13,13.0
Immigration1.0-68489,13,13.0
Immigration1.0-68510,1,1.0
Immigration1.0-68511,11,11.0
Immigration1.0-68521,4,4.0
Immigration1.0-68522,13,13.0
Immigration1.0-6853,8,8.0
Immigration1.0-68541,13,13.0
Immigration1.0-6855,11,11.0
Immigration1.0-68557,1,1.0
Immigration1.0-68566,8,8.0
Immigration1.0-68584,5,5.0
Immigration1.0-6859,11,11.0
Immigration1.0-68601,13,13.0
Immigration1.0-68622,14,14.0
Immigration1.0-68639,13,13.0
Immigration1.0-68659,1,1.0
Immigration1.0-68660,13,13.0
Immigration1.0-68680,13,13.0
Immigration1.0-68690,1,1.0
Immigration1.0-687,6,6.0
Immigration1.0-68707,11,11.0
Immigration1.0-6872,5,5.0
Immigration1.0-68725,6,6.0
Immigration1.0-68735,13,13.0
Immigration1.0-68740,13,13.0
Immigration1.0-68754,7,7.0
Immigration1.0-68774,1,1.0
Immigration1.0-68782,13,13.0
Immigration1.0-68802,7,7.0
Immigration1.0-68814,6,6.0
Immigration1.0-68828,9,9.0
Immigration1.0-6886,12,12.0
Immigration1.0-68861,4,4.0
Immigration1.0-6887,1,1.0
Immigration1.0-68886,3,3.0
Immigration1.0-68887,1,1.0
Immigration1.0-68893,11,11.0
Immigration1.0-68902,1,1.0
Immigration1.0-68903,4,4.0
Immigration1.0-68938,13,13.0
Immigration1.0-68939,13,13.0
Immigration1.0-68941,7,7.0
Immigration1.0-68978,13,13.0
Immigration1.0-68981,6,6.0
Immigration1.0-68991,12,12.0
Immigration1.0-68995,11,11.0
Immigration1.0-68999,13,13.0
